API Name,Instance Family,Instance Size,Category,vCPUs,Memory (GiB),Network (Gbps),Region,Pricing Model,OS,Hourly Cost ($),Monthly Cost ($),Memory per vCPU (GiB),Cost per vCPU ($/hr),Cost per GiB ($/hr)
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,eu-west-1,Reserved-1yr,Windows,0.7169,523.34,8.0,0.0896,0.0112
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,eu-west-1,Reserved-1yr,RHEL,0.5254,383.54,8.0,0.0657,0.0082
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,eu-west-1,Reserved-3yr,Linux,0.3274,239.0,8.0,0.0409,0.0051
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,eu-west-1,Reserved-3yr,Windows,0.4779,348.87,8.0,0.0597,0.0075
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,eu-west-1,Reserved-3yr,RHEL,0.3503,255.72,8.0,0.0438,0.0055
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,eu-west-1,Spot,Linux,0.2455,179.22,8.0,0.0307,0.0038
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,eu-west-1,Spot,Windows,0.3585,261.7,8.0,0.0448,0.0056
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,eu-west-1,Spot,RHEL,0.2627,191.77,8.0,0.0328,0.0041
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,ap-southeast-1,OnDemand,Linux,0.8556,624.59,8.0,0.107,0.0134
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,ap-southeast-1,OnDemand,Windows,1.2492,911.92,8.0,0.1562,0.0195
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,ap-southeast-1,OnDemand,RHEL,0.9155,668.31,8.0,0.1144,0.0143
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,ap-southeast-1,Reserved-1yr,Linux,0.5134,374.78,8.0,0.0642,0.008
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,ap-southeast-1,Reserved-1yr,Windows,0.7495,547.13,8.0,0.0937,0.0117
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,ap-southeast-1,Reserved-1yr,RHEL,0.5493,400.99,8.0,0.0687,0.0086
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,ap-southeast-1,Reserved-3yr,Linux,0.3422,249.81,8.0,0.0428,0.0053
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,ap-southeast-1,Reserved-3yr,Windows,0.4997,364.78,8.0,0.0625,0.0078
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,ap-southeast-1,Reserved-3yr,RHEL,0.3662,267.33,8.0,0.0458,0.0057
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,ap-southeast-1,Spot,Linux,0.2567,187.39,8.0,0.0321,0.004
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,ap-southeast-1,Spot,Windows,0.3748,273.6,8.0,0.0469,0.0059
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,ap-southeast-1,Spot,RHEL,0.2746,200.46,8.0,0.0343,0.0043
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,ap-northeast-1,OnDemand,Linux,0.8928,651.74,8.0,0.1116,0.014
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,ap-northeast-1,OnDemand,Windows,1.3035,951.56,8.0,0.1629,0.0204
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,ap-northeast-1,OnDemand,RHEL,0.9553,697.37,8.0,0.1194,0.0149
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,ap-northeast-1,Reserved-1yr,Linux,0.5357,391.06,8.0,0.067,0.0084
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,ap-northeast-1,Reserved-1yr,Windows,0.7821,570.93,8.0,0.0978,0.0122
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,ap-northeast-1,Reserved-1yr,RHEL,0.5732,418.44,8.0,0.0717,0.009
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,ap-northeast-1,Reserved-3yr,Linux,0.3571,260.68,8.0,0.0446,0.0056
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,ap-northeast-1,Reserved-3yr,Windows,0.5214,380.62,8.0,0.0652,0.0081
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,ap-northeast-1,Reserved-3yr,RHEL,0.3821,278.93,8.0,0.0478,0.006
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,ap-northeast-1,Spot,Linux,0.2678,195.49,8.0,0.0335,0.0042
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,ap-northeast-1,Spot,Windows,0.391,285.43,8.0,0.0489,0.0061
z1d.2xlarge,z1d,2xlarge,Memory Optimized,8,64.0,10.0,ap-northeast-1,Spot,RHEL,0.2866,209.22,8.0,0.0358,0.0045
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,us-east-1,OnDemand,Linux,1.116,814.68,8.0,0.093,0.0116
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,us-east-1,OnDemand,Windows,1.6294,1189.46,8.0,0.1358,0.017
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,us-east-1,OnDemand,RHEL,1.1941,871.69,8.0,0.0995,0.0124
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,us-east-1,Reserved-1yr,Linux,0.6696,488.81,8.0,0.0558,0.007
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,us-east-1,Reserved-1yr,Windows,0.9776,713.65,8.0,0.0815,0.0102
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,us-east-1,Reserved-1yr,RHEL,0.7165,523.05,8.0,0.0597,0.0075
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,us-east-1,Reserved-3yr,Linux,0.4464,325.87,8.0,0.0372,0.0047
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,us-east-1,Reserved-3yr,Windows,0.6517,475.74,8.0,0.0543,0.0068
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,us-east-1,Reserved-3yr,RHEL,0.4776,348.65,8.0,0.0398,0.005
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,us-east-1,Spot,Linux,0.3348,244.4,8.0,0.0279,0.0035
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,us-east-1,Spot,Windows,0.4888,356.82,8.0,0.0407,0.0051
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,us-east-1,Spot,RHEL,0.3582,261.49,8.0,0.0299,0.0037
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,us-west-2,OnDemand,Linux,1.1495,839.13,8.0,0.0958,0.012
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,us-west-2,OnDemand,Windows,1.6782,1225.09,8.0,0.1399,0.0175
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,us-west-2,OnDemand,RHEL,1.2299,897.83,8.0,0.1025,0.0128
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,us-west-2,Reserved-1yr,Linux,0.6897,503.48,8.0,0.0575,0.0072
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,us-west-2,Reserved-1yr,Windows,1.0069,735.04,8.0,0.0839,0.0105
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,us-west-2,Reserved-1yr,RHEL,0.738,538.74,8.0,0.0615,0.0077
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,us-west-2,Reserved-3yr,Linux,0.4598,335.65,8.0,0.0383,0.0048
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,us-west-2,Reserved-3yr,Windows,0.6713,490.05,8.0,0.0559,0.007
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,us-west-2,Reserved-3yr,RHEL,0.492,359.16,8.0,0.041,0.0051
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,us-west-2,Spot,Linux,0.3448,251.7,8.0,0.0287,0.0036
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,us-west-2,Spot,Windows,0.5035,367.55,8.0,0.042,0.0052
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,us-west-2,Spot,RHEL,0.369,269.37,8.0,0.0307,0.0038
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,eu-west-1,OnDemand,Linux,1.2276,896.15,8.0,0.1023,0.0128
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,eu-west-1,OnDemand,Windows,1.7923,1308.38,8.0,0.1494,0.0187
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,eu-west-1,OnDemand,RHEL,1.3135,958.85,8.0,0.1095,0.0137
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,eu-west-1,Reserved-1yr,Linux,0.7366,537.72,8.0,0.0614,0.0077
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,eu-west-1,Reserved-1yr,Windows,1.0754,785.04,8.0,0.0896,0.0112
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,eu-west-1,Reserved-1yr,RHEL,0.7881,575.31,8.0,0.0657,0.0082
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,eu-west-1,Reserved-3yr,Linux,0.491,358.43,8.0,0.0409,0.0051
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,eu-west-1,Reserved-3yr,Windows,0.7169,523.34,8.0,0.0597,0.0075
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,eu-west-1,Reserved-3yr,RHEL,0.5254,383.54,8.0,0.0438,0.0055
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,eu-west-1,Spot,Linux,0.3683,268.86,8.0,0.0307,0.0038
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,eu-west-1,Spot,Windows,0.5377,392.52,8.0,0.0448,0.0056
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,eu-west-1,Spot,RHEL,0.3941,287.69,8.0,0.0328,0.0041
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,ap-southeast-1,OnDemand,Linux,1.2834,936.88,8.0,0.107,0.0134
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,ap-southeast-1,OnDemand,Windows,1.8738,1367.87,8.0,0.1561,0.0195
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,ap-southeast-1,OnDemand,RHEL,1.3732,1002.44,8.0,0.1144,0.0143
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,ap-southeast-1,Reserved-1yr,Linux,0.77,562.1,8.0,0.0642,0.008
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,ap-southeast-1,Reserved-1yr,Windows,1.1243,820.74,8.0,0.0937,0.0117
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,ap-southeast-1,Reserved-1yr,RHEL,0.8239,601.45,8.0,0.0687,0.0086
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,ap-southeast-1,Reserved-3yr,Linux,0.5134,374.78,8.0,0.0428,0.0053
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,ap-southeast-1,Reserved-3yr,Windows,0.7495,547.13,8.0,0.0625,0.0078
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,ap-southeast-1,Reserved-3yr,RHEL,0.5493,400.99,8.0,0.0458,0.0057
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,ap-southeast-1,Spot,Linux,0.385,281.05,8.0,0.0321,0.004
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,ap-southeast-1,Spot,Windows,0.5621,410.33,8.0,0.0468,0.0059
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,ap-southeast-1,Spot,RHEL,0.412,300.76,8.0,0.0343,0.0043
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,ap-northeast-1,OnDemand,Linux,1.3392,977.62,8.0,0.1116,0.0139
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,ap-northeast-1,OnDemand,Windows,1.9552,1427.3,8.0,0.1629,0.0204
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,ap-northeast-1,OnDemand,RHEL,1.4329,1046.02,8.0,0.1194,0.0149
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,ap-northeast-1,Reserved-1yr,Linux,0.8035,586.55,8.0,0.067,0.0084
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,ap-northeast-1,Reserved-1yr,Windows,1.1731,856.36,8.0,0.0978,0.0122
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,ap-northeast-1,Reserved-1yr,RHEL,0.8598,627.65,8.0,0.0717,0.009
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,ap-northeast-1,Reserved-3yr,Linux,0.5357,391.06,8.0,0.0446,0.0056
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,ap-northeast-1,Reserved-3yr,Windows,0.7821,570.93,8.0,0.0652,0.0081
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,ap-northeast-1,Reserved-3yr,RHEL,0.5732,418.44,8.0,0.0478,0.006
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,ap-northeast-1,Spot,Linux,0.4018,293.31,8.0,0.0335,0.0042
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,ap-northeast-1,Spot,Windows,0.5866,428.22,8.0,0.0489,0.0061
z1d.3xlarge,z1d,3xlarge,Memory Optimized,12,96.0,10.0,ap-northeast-1,Spot,RHEL,0.4299,313.83,8.0,0.0358,0.0045
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,us-east-1,OnDemand,Linux,2.232,1629.36,8.0,0.093,0.0116
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,us-east-1,OnDemand,Windows,3.2587,2378.85,8.0,0.1358,0.017
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,us-east-1,OnDemand,RHEL,2.3882,1743.39,8.0,0.0995,0.0124
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,us-east-1,Reserved-1yr,Linux,1.3392,977.62,8.0,0.0558,0.007
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,us-east-1,Reserved-1yr,Windows,1.9552,1427.3,8.0,0.0815,0.0102
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,us-east-1,Reserved-1yr,RHEL,1.4329,1046.02,8.0,0.0597,0.0075
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,us-east-1,Reserved-3yr,Linux,0.8928,651.74,8.0,0.0372,0.0047
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,us-east-1,Reserved-3yr,Windows,1.3035,951.56,8.0,0.0543,0.0068
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,us-east-1,Reserved-3yr,RHEL,0.9553,697.37,8.0,0.0398,0.005
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,us-east-1,Spot,Linux,0.6696,488.81,8.0,0.0279,0.0035
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,us-east-1,Spot,Windows,0.9776,713.65,8.0,0.0407,0.0051
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,us-east-1,Spot,RHEL,0.7165,523.05,8.0,0.0299,0.0037
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,us-west-2,OnDemand,Linux,2.299,1678.27,8.0,0.0958,0.012
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,us-west-2,OnDemand,Windows,3.3565,2450.24,8.0,0.1399,0.0175
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,us-west-2,OnDemand,RHEL,2.4599,1795.73,8.0,0.1025,0.0128
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,us-west-2,Reserved-1yr,Linux,1.3794,1006.96,8.0,0.0575,0.0072
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,us-west-2,Reserved-1yr,Windows,2.0139,1470.15,8.0,0.0839,0.0105
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,us-west-2,Reserved-1yr,RHEL,1.4759,1077.41,8.0,0.0615,0.0077
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,us-west-2,Reserved-3yr,Linux,0.9196,671.31,8.0,0.0383,0.0048
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,us-west-2,Reserved-3yr,Windows,1.3426,980.1,8.0,0.0559,0.007
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,us-west-2,Reserved-3yr,RHEL,0.984,718.32,8.0,0.041,0.0051
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,us-west-2,Spot,Linux,0.6897,503.48,8.0,0.0287,0.0036
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,us-west-2,Spot,Windows,1.0069,735.04,8.0,0.042,0.0052
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,us-west-2,Spot,RHEL,0.738,538.74,8.0,0.0307,0.0038
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,eu-west-1,OnDemand,Linux,2.4552,1792.3,8.0,0.1023,0.0128
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,eu-west-1,OnDemand,Windows,3.5846,2616.76,8.0,0.1494,0.0187
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,eu-west-1,OnDemand,RHEL,2.6271,1917.78,8.0,0.1095,0.0137
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,eu-west-1,Reserved-1yr,Linux,1.4731,1075.36,8.0,0.0614,0.0077
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,eu-west-1,Reserved-1yr,Windows,2.1508,1570.08,8.0,0.0896,0.0112
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,eu-west-1,Reserved-1yr,RHEL,1.5762,1150.63,8.0,0.0657,0.0082
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,eu-west-1,Reserved-3yr,Linux,0.9821,716.93,8.0,0.0409,0.0051
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,eu-west-1,Reserved-3yr,Windows,1.4338,1046.67,8.0,0.0597,0.0075
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,eu-west-1,Reserved-3yr,RHEL,1.0508,767.08,8.0,0.0438,0.0055
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,eu-west-1,Spot,Linux,0.7366,537.72,8.0,0.0307,0.0038
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,eu-west-1,Spot,Windows,1.0754,785.04,8.0,0.0448,0.0056
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,eu-west-1,Spot,RHEL,0.7881,575.31,8.0,0.0328,0.0041
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,ap-southeast-1,OnDemand,Linux,2.5668,1873.76,8.0,0.107,0.0134
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,ap-southeast-1,OnDemand,Windows,3.7475,2735.68,8.0,0.1561,0.0195
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,ap-southeast-1,OnDemand,RHEL,2.7465,2004.95,8.0,0.1144,0.0143
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,ap-southeast-1,Reserved-1yr,Linux,1.5401,1124.27,8.0,0.0642,0.008
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,ap-southeast-1,Reserved-1yr,Windows,2.2485,1641.4,8.0,0.0937,0.0117
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,ap-southeast-1,Reserved-1yr,RHEL,1.6479,1202.97,8.0,0.0687,0.0086
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,ap-southeast-1,Reserved-3yr,Linux,1.0267,749.49,8.0,0.0428,0.0053
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,ap-southeast-1,Reserved-3yr,Windows,1.499,1094.27,8.0,0.0625,0.0078
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,ap-southeast-1,Reserved-3yr,RHEL,1.0986,801.98,8.0,0.0458,0.0057
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,ap-southeast-1,Spot,Linux,0.77,562.1,8.0,0.0321,0.004
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,ap-southeast-1,Spot,Windows,1.1243,820.74,8.0,0.0468,0.0059
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,ap-southeast-1,Spot,RHEL,0.8239,601.45,8.0,0.0343,0.0043
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,ap-northeast-1,OnDemand,Linux,2.6784,1955.23,8.0,0.1116,0.0139
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,ap-northeast-1,OnDemand,Windows,3.9105,2854.66,8.0,0.1629,0.0204
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,ap-northeast-1,OnDemand,RHEL,2.8659,2092.11,8.0,0.1194,0.0149
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,ap-northeast-1,Reserved-1yr,Linux,1.607,1173.11,8.0,0.067,0.0084
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,ap-northeast-1,Reserved-1yr,Windows,2.3463,1712.8,8.0,0.0978,0.0122
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,ap-northeast-1,Reserved-1yr,RHEL,1.7195,1255.24,8.0,0.0716,0.009
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,ap-northeast-1,Reserved-3yr,Linux,1.0714,782.12,8.0,0.0446,0.0056
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,ap-northeast-1,Reserved-3yr,Windows,1.5642,1141.87,8.0,0.0652,0.0081
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,ap-northeast-1,Reserved-3yr,RHEL,1.1464,836.87,8.0,0.0478,0.006
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,ap-northeast-1,Spot,Linux,0.8035,586.55,8.0,0.0335,0.0042
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,ap-northeast-1,Spot,Windows,1.1731,856.36,8.0,0.0489,0.0061
z1d.6xlarge,z1d,6xlarge,Memory Optimized,24,192.0,12.0,ap-northeast-1,Spot,RHEL,0.8598,627.65,8.0,0.0358,0.0045
z1d.12xlarge,z1d,12xlarge,Memory Optimized,48,384.0,25.0,us-east-1,OnDemand,Linux,4.464,3258.72,8.0,0.093,0.0116
z1d.12xlarge,z1d,12xlarge,Memory Optimized,48,384.0,25.0,us-east-1,OnDemand,Windows,6.5174,4757.7,8.0,0.1358,0.017
z1d.12xlarge,z1d,12xlarge,Memory Optimized,48,384.0,25.0,us-east-1,OnDemand,RHEL,4.7765,3486.85,8.0,0.0995,0.0124
z1d.12xlarge,z1d,12xlarge,Memory Optimized,48,384.0,25.0,us-east-1,Reserved-1yr,Linux,2.6784,1955.23,8.0,0.0558,0.007
z1d.12xlarge,z1d,12xlarge,Memory Optimized,48,384.0,25.0,us-east-1,Reserved-1yr,Windows,3.9105,2854.66,8.0,0.0815,0.0102
z1d.12xlarge,z1d,12xlarge,Memory Optimized,48,384.0,25.0,us-east-1,Reserved-1yr,RHEL,2.8659,2092.11,8.0,0.0597,0.0075
z1d.12xlarge,z1d,12xlarge,Memory Optimized,48,384.0,25.0,us-east-1,Reserved-3yr,Linux,1.7856,1303.49,8.0,0.0372,0.0047
z1d.12xlarge,z1d,12xlarge,Memory Optimized,48,384.0,25.0,us-east-1,Reserved-3yr,Windows,2.607,1903.11,8.0,0.0543,0.0068
z1d.12xlarge,z1d,12xlarge,Memory Optimized,48,384.0,25.0,us-east-1,Reserved-3yr,RHEL,1.9106,1394.74,8.0,0.0398,0.005
z1d.12xlarge,z1d,12xlarge,Memory Optimized,48,384.0,25.0,us-east-1,Spot,Linux,1.3392,977.62,8.0,0.0279,0.0035
z1d.12xlarge,z1d,12xlarge,Memory Optimized,48,384.0,25.0,us-east-1,Spot,Windows,1.9552,1427.3,8.0,0.0407,0.0051
z1d.12xlarge,z1d,12xlarge,Memory Optimized,48,384.0,25.0,us-east-1,Spot,RHEL,1.4329,1046.02,8.0,0.0299,0.0037
z1d.12xlarge,z1d,12xlarge,Memory Optimized,48,384.0,25.0,us-west-2,OnDemand,Linux,4.5979,3356.47,8.0,0.0958,0.012
z1d.12xlarge,z1d,12xlarge,Memory Optimized,48,384.0,25.0,us-west-2,OnDemand,Windows,6.713,4900.49,8.0,0.1399,0.0175
z1d.12xlarge,z1d,12xlarge,Memory Optimized,48,384.0,25.0,us-west-2,OnDemand,RHEL,4.9198,3591.45,8.0,0.1025,0.0128
z1d.12xlarge,z1d,12xlarge,Memory Optimized,48,384.0,25.0,us-west-2,Reserved-1yr,Linux,2.7588,2013.92,8.0,0.0575,0.0072
z1d.12xlarge,z1d,12xlarge,Memory Optimized,48,384.0,25.0,us-west-2,Reserved-1yr,Windows,4.0278,2940.29,8.0,0.0839,0.0105
z1d.12xlarge,z1d,12xlarge,Memory Optimized,48,384.0,25.0,us-west-2,Reserved-1yr,RHEL,2.9519,2154.89,8.0,0.0615,0.0077
z1d.12xlarge,z1d,12xlarge,Memory Optimized,48,384.0,25.0,us-west-2,Reserved-3yr,Linux,1.8392,1342.62,8.0,0.0383,0.0048
z1d.12xlarge,z1d,12xlarge,Memory Optimized,48,384.0,25.0,us-west-2,Reserved-3yr,Windows,2.6852,1960.2,8.0,0.0559,0.007
z1d.12xlarge,z1d,12xlarge,Memory Optimized,48,384.0,25.0,us-west-2,Reserved-3yr,RHEL,1.9679,1436.57,8.0,0.041,0.0051
z1d.12xlarge,z1d,12xlarge,Memory Optimized,48,384.0,25.0,us-west-2,Spot,Linux,1.3794,1006.96,8.0,0.0287,0.0036
